iso3,year,step,item,value_lcu_mn,item_type,item_source_id,basis,run_id,source_id,snapshot_sha256,quality_grade,notes
GBR,2009,B_s1311_d41,residual,-8388.75,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2009,C_s13_gf01_7,carried_from_previous_step,29793.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2009,C_s13_gf01_7,local_government_d41,329.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2009,C_s13_gf01_7,official_total,30321.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2009,C_s13_gf01_7,residual,199.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,register,sum_bill,600.7531298479955,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2010,register,sum_fixed_bullet,33355.2782085099,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2010,register,sum_inflation_linked,9729.159222404223,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2010,register,official_total,43685.19056076212,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,A_cg_cash,carried_from_previous_step,43685.19056076212,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,A_cg_cash,out_of_register_national_savings,2413.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2010,A_cg_cash,official_total,47858.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2010,A_cg_cash,residual,1759.309439237877,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,B_s1311_d41,carried_from_previous_step,47858.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,B_s1311_d41,official_total,46883.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2010,B_s1311_d41,residual,-975.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,C_s13_gf01_7,carried_from_previous_step,46883.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2010,C_s13_gf01_7,local_government_d41,336.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2010,C_s13_gf01_7,official_total,47373.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2010,C_s13_gf01_7,residual,154.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,register,sum_bill,626.675861068823,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2011,register,sum_fixed_bullet,35500.992522299384,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2011,register,sum_inflation_linked,12916.406229898514,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2011,register,official_total,49044.07461326672,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,A_cg_cash,carried_from_previous_step,49044.07461326672,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,A_cg_cash,out_of_register_national_savings,2449.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,A_cg_cash,out_of_register_other_nlf_finance_costs,332.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,A_cg_cash,official_total,52553.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,A_cg_cash,residual,727.1753867332809,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,B_s1311_d41,carried_from_previous_step,52553.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,B_s1311_d41,official_total,53587.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,B_s1311_d41,residual,1034.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,C_s13_gf01_7,carried_from_previous_step,53587.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2011,C_s13_gf01_7,local_government_d41,365.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,C_s13_gf01_7,official_total,54161.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2011,C_s13_gf01_7,residual,209.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,register,sum_bill,415.7386517895783,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2012,register,sum_fixed_bullet,36993.9557891902,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2012,register,sum_inflation_linked,8854.111351184276,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2012,register,official_total,46263.80579216406,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,A_cg_cash,carried_from_previous_step,46263.80579216406,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,A_cg_cash,out_of_register_national_savings,2272.25,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,A_cg_cash,out_of_register_other_nlf_finance_costs,219.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,A_cg_cash,official_total,53531.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,A_cg_cash,residual,4776.1942078359425,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,B_s1311_d41,carried_from_previous_step,53531.75,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,B_s1311_d41,official_total,49824.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,B_s1311_d41,residual,-3707.75,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,C_s13_gf01_7,carried_from_previous_step,49824.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2012,C_s13_gf01_7,local_government_d41,395.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,C_s13_gf01_7,official_total,50404.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2012,C_s13_gf01_7,residual,185.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,register,sum_bill,273.8237862771491,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2013,register,sum_fixed_bullet,37670.687246303736,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2013,register,sum_inflation_linked,9323.252174414705,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2013,register,official_total,47267.76320699559,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,A_cg_cash,carried_from_previous_step,47267.76320699559,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,A_cg_cash,out_of_register_national_savings,2053.25,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,A_cg_cash,out_of_register_other_nlf_finance_costs,172.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,A_cg_cash,official_total,52384.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,A_cg_cash,residual,2890.986793004413,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,B_s1311_d41,carried_from_previous_step,52384.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,B_s1311_d41,official_total,50827.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,B_s1311_d41,residual,-1557.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,C_s13_gf01_7,carried_from_previous_step,50827.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2013,C_s13_gf01_7,local_government_d41,389.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,C_s13_gf01_7,official_total,51305.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2013,C_s13_gf01_7,residual,89.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,register,sum_bill,400.57066617052305,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2014,register,sum_fixed_bullet,38758.316727695536,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2014,register,sum_inflation_linked,8736.309459639626,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2014,register,official_total,47895.19685350569,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,A_cg_cash,carried_from_previous_step,47895.19685350569,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,A_cg_cash,out_of_register_national_savings,1734.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,A_cg_cash,out_of_register_other_nlf_finance_costs,168.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,A_cg_cash,official_total,49264.25,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,A_cg_cash,residual,-532.9468535056876,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,B_s1311_d41,carried_from_previous_step,49264.25,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,B_s1311_d41,official_total,49760.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,B_s1311_d41,residual,495.75,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,C_s13_gf01_7,carried_from_previous_step,49760.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2014,C_s13_gf01_7,local_government_d41,513.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,C_s13_gf01_7,official_total,50379.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2014,C_s13_gf01_7,residual,106.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,register,sum_bill,659.1949682482655,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2015,register,sum_fixed_bullet,38690.68149527522,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2015,register,sum_inflation_linked,3893.8213887705756,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2015,register,official_total,43243.69785229406,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,A_cg_cash,carried_from_previous_step,43243.69785229406,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,A_cg_cash,out_of_register_national_savings,1962.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,A_cg_cash,out_of_register_other_nlf_finance_costs,168.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,A_cg_cash,official_total,48289.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,A_cg_cash,residual,2914.3021477059374,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,B_s1311_d41,carried_from_previous_step,48289.5,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,B_s1311_d41,official_total,44529.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,B_s1311_d41,residual,-3760.5,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,C_s13_gf01_7,carried_from_previous_step,44529.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2015,C_s13_gf01_7,local_government_d41,574.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,C_s13_gf01_7,official_total,45225.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2015,C_s13_gf01_7,residual,122.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,register,sum_bill,681.5948048861547,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2016,register,sum_fixed_bullet,37670.202812885684,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2016,register,sum_inflation_linked,8082.056336979824,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2016,register,official_total,46433.85395475166,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,A_cg_cash,carried_from_previous_step,46433.85395475166,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,A_cg_cash,out_of_register_national_savings,2267.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,A_cg_cash,out_of_register_other_nlf_finance_costs,140.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,A_cg_cash,official_total,50709.25,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,A_cg_cash,residual,1867.396045248337,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,B_s1311_d41,carried_from_previous_step,50709.25,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,B_s1311_d41,official_total,48612.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,B_s1311_d41,residual,-2097.25,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,C_s13_gf01_7,carried_from_previous_step,48612.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2016,C_s13_gf01_7,local_government_d41,688.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,C_s13_gf01_7,official_total,49623.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2016,C_s13_gf01_7,residual,323.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,register,sum_bill,228.13184930836684,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2017,register,sum_fixed_bullet,37432.51785669403,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2017,register,sum_inflation_linked,15452.039647759646,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2017,register,official_total,53112.68935376204,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,A_cg_cash,carried_from_previous_step,53112.68935376204,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,A_cg_cash,out_of_register_national_savings,2448.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,A_cg_cash,out_of_register_other_nlf_finance_costs,131.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,A_cg_cash,official_total,55488.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,A_cg_cash,residual,-205.18935376204172,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,B_s1311_d41,carried_from_previous_step,55488.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,B_s1311_d41,official_total,55835.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,B_s1311_d41,residual,347.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,C_s13_gf01_7,carried_from_previous_step,55835.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2017,C_s13_gf01_7,local_government_d41,713.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,C_s13_gf01_7,official_total,56693.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2017,C_s13_gf01_7,residual,145.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,register,sum_bill,701.3876467489105,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2018,register,sum_fixed_bullet,36455.118838369504,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2018,register,sum_inflation_linked,13088.366039546063,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2018,register,official_total,50244.872524664475,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,A_cg_cash,carried_from_previous_step,50244.872524664475,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,A_cg_cash,out_of_register_national_savings,2457.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,A_cg_cash,out_of_register_other_nlf_finance_costs,246.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,A_cg_cash,official_total,52492.0,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,A_cg_cash,residual,-456.62252466447535,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,B_s1311_d41,carried_from_previous_step,52492.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,B_s1311_d41,official_total,53208.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,B_s1311_d41,residual,716.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,C_s13_gf01_7,carried_from_previous_step,53208.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2018,C_s13_gf01_7,local_government_d41,559.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,C_s13_gf01_7,official_total,53891.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2018,C_s13_gf01_7,residual,124.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,register,sum_bill,1208.4590032404967,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2019,register,sum_fixed_bullet,35642.33170879517,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2019,register,sum_inflation_linked,10108.779294773172,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2019,register,official_total,46959.57000680884,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,A_cg_cash,carried_from_previous_step,46959.57000680884,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,A_cg_cash,out_of_register_national_savings,2537.25,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,A_cg_cash,out_of_register_other_nlf_finance_costs,369.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,A_cg_cash,official_total,50690.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,A_cg_cash,residual,824.4299931911592,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,B_s1311_d41,carried_from_previous_step,50690.75,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,B_s1311_d41,official_total,48572.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,B_s1311_d41,residual,-2118.75,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,C_s13_gf01_7,carried_from_previous_step,48572.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2019,C_s13_gf01_7,local_government_d41,751.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,C_s13_gf01_7,official_total,49450.0,official,package_GF01_7,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2019,C_s13_gf01_7,residual,127.0,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,register,sum_bill,573.7487966808774,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2020,register,sum_fixed_bullet,33997.012678414954,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2020,register,sum_inflation_linked,5261.37231348115,computed,ggfiscal.debt.register,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,computed from the per-security register (debt_interest_by_security / debt_flows)
GBR,2020,register,official_total,39832.13378857698,computed,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,A_cg_cash,carried_from_previous_step,39832.13378857698,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,A_cg_cash,out_of_register_national_savings,2319.5,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2020,A_cg_cash,out_of_register_other_nlf_finance_costs,131.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2020,A_cg_cash,official_total,43883.75,official,HMT_NLF,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2020,A_cg_cash,residual,1600.3662114230174,residual,,accrued_nlf_finance_costs,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,B_s1311_d41,carried_from_previous_step,43883.75,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,B_s1311_d41,official_total,41836.0,official,ONS_PSF_TIMESERIES,accrued,20260910T102726Z,ggfiscal.debt.chains,,A,
GBR,2020,B_s1311_d41,residual,-2047.75,residual,,accrued,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,C_s13_gf01_7,carried_from_previous_step,41836.0,computed,,,20260910T102726Z,ggfiscal.debt.chains,,B,
GBR,2020,C_s13_gf01_7,local_government_d41,644.0,official,ONS_PSF_APPENDIX_A,"accrued; Appendix A PSA6J_1 NUGW 'Interest', calendar-year block; sign +1 (S.13 = S.1311 + S.1313; UK has no state government or social security funds subsector)",20260910T102726Z,ggfiscal.debt.chains,,A,
