iso3,security_id,isin,name,instrument_class,sub_type,currency,coupon_pct,coupon_frequency,day_count,first_issue_date,maturity_date,first_call_date,dividend_dates,index_reference,index_lag_months,base_index,floating_reference,spread_bp,is_green,issuer_unit,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,DE0001030070,DE0001030070,Tagesanleihe des Bundes,other,tagesanleihe,EUR,,1,ACT/ACT,2008-07-01,,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios; non-marketable retail paper: outside the DD1 register perimeter, kept so Σ positions reproduces the office's Summe row"
DEU,DE0001030104,DE0001030104,Fremdwährungsanleihe 3.875% 01.06.2010,fixed_bullet,bund_usd,USD,3.875,1,ACT/ACT,2005-06-01,2010-06-01,,01 Jun,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios; Fremdwährungsanleihe: nominal carried at the office's own euro value (USD nominal / the fixing at issue); no fx rate is published in the file"
DEU,DE0001030120,DE0001030120,Fremdwährungsanleihe 1.500% 21.09.2012,fixed_bullet,bund_usd,USD,1.5,1,ACT/ACT,2009-09-21,2012-09-21,,21 Sep,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios; Fremdwährungsanleihe: nominal carried at the office's own euro value (USD nominal / the fixing at issue); no fx rate is published in the file"
DEU,DE0001030203,DE0001030203,Unverzinsliche Schatzanweisungen (12M) 14.04.2021,bill,bubill,EUR,,1,ACT/360,2020-04-16,2021-04-14,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030211,DE0001030211,Unverzinsliche Schatzanweisungen (12M) 05.05.2021,bill,bubill,EUR,,1,ACT/360,2020-05-20,2021-05-05,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030229,DE0001030229,Unverzinsliche Schatzanweisungen (12M) 09.06.2021,bill,bubill,EUR,,1,ACT/360,2020-07-01,2021-06-09,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030237,DE0001030237,Unverzinsliche Schatzanweisungen (12M) 28.07.2021,bill,bubill,EUR,,1,ACT/360,2020-07-29,2021-07-28,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030245,DE0001030245,Unverzinsliche Schatzanweisungen (12M) 25.08.2021,bill,bubill,EUR,,1,ACT/360,2020-08-26,2021-08-25,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030252,DE0001030252,Unverzinsliche Schatzanweisungen (12M) 29.09.2021,bill,bubill,EUR,,1,ACT/360,2020-09-30,2021-09-29,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030260,DE0001030260,Unverzinsliche Schatzanweisungen (12M) 27.10.2021,bill,bubill,EUR,,1,ACT/360,2020-10-28,2021-10-27,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030278,DE0001030278,Unverzinsliche Schatzanweisungen (12M) 24.11.2021,bill,bubill,EUR,,1,ACT/360,2020-12-02,2021-11-24,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030294,DE0001030294,Unverzinsliche Schatzanweisungen (12M) 20.01.2021,bill,bubill,EUR,,1,ACT/360,2020-04-22,2021-01-20,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030302,DE0001030302,Unverzinsliche Schatzanweisungen (12M) 03.03.2021,bill,bubill,EUR,,1,ACT/360,2020-04-29,2021-03-03,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030310,DE0001030310,Unverzinsliche Schatzanweisungen (12M) 03.02.2021,bill,bubill,EUR,,1,ACT/360,2020-05-06,2021-02-03,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030328,DE0001030328,Bubill (12 M) 15.12.2021,bill,bubill,EUR,,1,ACT/360,2021-01-11,2021-12-15,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,82fa5ce6a048005a57331224aaa9b7990fae3a87cb1268e104d09654c650623f,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios; terms from the auction history only: never outstanding at a listed as-of date"
DEU,DE0001030336,DE0001030336,Unverzinsliche Schatzanweisungen (12M) 19.01.2022,bill,bubill,EUR,,1,ACT/360,2021-01-27,2022-01-19,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030344,DE0001030344,Unverzinsliche Schatzanweisungen (12M) 23.02.2022,bill,bubill,EUR,,1,ACT/360,2021-02-24,2022-02-23,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030351,DE0001030351,Unverzinsliche Schatzanweisungen (12M) 23.03.2022,bill,bubill,EUR,,1,ACT/360,2021-03-24,2022-03-23,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030369,DE0001030369,Unverzinsliche Schatzanweisungen (12M) 21.04.2022,bill,bubill,EUR,,1,ACT/360,2021-04-28,2022-04-21,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030377,DE0001030377,Unverzinsliche Schatzanweisungen (12M) 18.05.2022,bill,bubill,EUR,,1,ACT/360,2021-05-27,2022-05-18,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030385,DE0001030385,Unverzinsliche Schatzanweisungen (12M) 22.06.2022,bill,bubill,EUR,,1,ACT/360,2021-06-30,2022-06-22,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030393,DE0001030393,Unverzinsliche Schatzanweisungen (12M) 20.07.2022,bill,bubill,EUR,,1,ACT/360,2021-07-28,2022-07-20,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030401,DE0001030401,Unverzinsliche Schatzanweisungen (12M) 24.08.2022,bill,bubill,EUR,,1,ACT/360,2021-08-25,2022-08-24,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030419,DE0001030419,Unverzinsliche Schatzanweisungen (12M) 21.09.2022,bill,bubill,EUR,,1,ACT/360,2021-09-29,2022-09-21,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030427,DE0001030427,Unverzinsliche Schatzanweisungen (12M) 19.10.2022,bill,bubill,EUR,,1,ACT/360,2021-10-27,2022-10-19,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030435,DE0001030435,Unverzinsliche Schatzanweisungen (12M) 23.11.2022,bill,bubill,EUR,,1,ACT/360,2021-11-24,2022-11-23,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030443,DE0001030443,Unverzinsliche Schatzanweisungen (12M) 14.12.2022,bill,bubill,EUR,,1,ACT/360,2021-12-15,2022-12-14,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030500,DE0001030500,10-jährige inflationsindexierte Anleihen des Bundes 1.500% 15.04.2016,inflation_linked,bund_ei,EUR,1.5,1,ACT/ACT,2006-03-15,2016-04-15,,15 Apr,EA_HICP_XT,3.0,100.88323,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (index_ratios_2005: 100.883, index_ratios_2015: 86.2082); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030518,DE0001030518,Inflationsindexierte Obligationen des Bundes 2.250% 15.04.2013,inflation_linked,bobl_ei,EUR,2.25,1,ACT/ACT,2007-10-24,2013-04-15,,15 Apr,EA_HICP_XT,3.0,102.52933,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (index_ratios_2005: 102.529, index_ratios_2015: 87.6149); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030526,DE0001030526,10-jährige inflationsindexierte Anleihen des Bundes 1.750% 15.04.2020,inflation_linked,bund_ei,EUR,1.75,1,ACT/ACT,2009-06-10,2020-04-15,,15 Apr,EA_HICP_XT,3.0,107.02533,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (index_ratios_2005: 107.025, index_ratios_2015: 91.4569); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030534,DE0001030534,Inflationsindexierte Obligationen des Bundes 0.750% 15.04.2018,inflation_linked,bobl_ei,EUR,0.75,1,ACT/ACT,2011-04-15,2018-04-15,,15 Apr,EA_HICP_XT,3.0,110.32467,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (index_ratios_2005: 110.325, index_ratios_2015: 94.2763); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030542,DE0001030542,10-jährige inflationsindexierte Anleihen des Bundes 0.100% 15.04.2023,inflation_linked,bund_ei,EUR,0.1,1,ACT/ACT,2012-03-23,2023-04-15,,15 Apr,EA_HICP_XT,3.0,113.23581,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (index_ratios_2005: 113.236, index_ratios_2015: 96.7639); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030559,DE0001030559,10-jährige inflationsindexierte Anleihen des Bundes 0.500% 15.04.2030,inflation_linked,bund_ei,EUR,0.5,1,ACT/ACT,2014-04-10,2030-04-15,,15 Apr,EA_HICP_XT,3.0,116.035,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (index_ratios_2005: 116.035, index_ratios_2015: 99.1559, index_ratios_2025: 77.3999); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030567,DE0001030567,10-jährige inflationsindexierte Anleihen des Bundes 0.100% 15.04.2026,inflation_linked,bund_ei,EUR,0.1,1,ACT/ACT,2015-03-12,2026-04-15,,15 Apr,EA_HICP_XT,3.0,116.3429,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (index_ratios_2005: 116.343, index_ratios_2015: 99.419, index_ratios_2025: 77.6053); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030575,DE0001030575,30-jährige inflationsindexierte Anleihen des Bundes 0.100% 15.04.2046,inflation_linked,bund_ei,EUR,0.1,1,ACT/ACT,2015-06-09,2046-04-15,,15 Apr,EA_HICP_XT,3.0,115.47533,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (index_ratios_2005: 115.475, index_ratios_2015: 98.6777, index_ratios_2025: 77.0266); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030583,DE0001030583,10-jährige inflationsindexierte Anleihen des Bundes 0.100% 15.04.2033,inflation_linked,bund_ei,EUR,0.1,1,ACT/ACT,2021-02-11,2033-04-15,,15 Apr,EA_HICP_XT,3.0,104.475,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (index_ratios_2015: 104.475, index_ratios_2025: 81.5519); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030708,DE0001030708,10-jährige Grüne Bundesanleihen 0% 15.08.2030,fixed_bullet,bund_green,EUR,0.0,1,ACT/ACT,2020-09-09,2030-08-15,,15 Aug,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030716,DE0001030716,Grüne Bundesobligationen 0% 10.10.2025,fixed_bullet,bund_green,EUR,0.0,1,ACT/ACT,2020-11-06,2025-10-10,,10 Oct,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030724,DE0001030724,30-jährige Grüne Bundesanleihen 0% 15.08.2050,fixed_bullet,bund_green,EUR,0.0,1,ACT/ACT,2021-05-18,2050-08-15,,15 Aug,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030732,DE0001030732,10-jährige Grüne Bundesanleihen 0% 15.08.2031,fixed_bullet,bund_green,EUR,0.0,1,ACT/ACT,2021-09-10,2031-08-15,,15 Aug,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030740,DE0001030740,Grüne Bundesobligationen 1.300% 15.10.2027,fixed_bullet,bund_green,EUR,1.3,1,ACT/ACT,2022-09-07,2027-10-15,,15 Oct,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030757,DE0001030757,30-jährige Grüne Bundesanleihen 1.800% 15.08.2053,fixed_bullet,bund_green,EUR,1.8,1,ACT/ACT,2023-06-20,2053-08-15,,15 Aug,,,,,,True,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030807,DE0001030807,Unverzinsliche Schatzanweisungen (12M) 18.01.2023,bill,bubill,EUR,,1,ACT/360,2022-01-19,2023-01-18,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030815,DE0001030815,Unverzinsliche Schatzanweisungen (12M) 22.02.2023,bill,bubill,EUR,,1,ACT/360,2022-02-23,2023-02-22,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030823,DE0001030823,Unverzinsliche Schatzanweisungen (12M) 22.03.2023,bill,bubill,EUR,,1,ACT/360,2022-03-23,2023-03-22,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030831,DE0001030831,Unverzinsliche Schatzanweisungen (12M) 13.04.2023,bill,bubill,EUR,,1,ACT/360,2022-04-13,2023-04-13,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030849,DE0001030849,Unverzinsliche Schatzanweisungen (12M) 17.05.2023,bill,bubill,EUR,,1,ACT/360,2022-05-18,2023-05-17,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030856,DE0001030856,Unverzinsliche Schatzanweisungen (12M) 21.06.2023,bill,bubill,EUR,,1,ACT/360,2022-06-22,2023-06-21,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030864,DE0001030864,Unverzinsliche Schatzanweisungen (12M) 19.07.2023,bill,bubill,EUR,,1,ACT/360,2022-07-20,2023-07-19,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030872,DE0001030872,Unverzinsliche Schatzanweisungen (12M) 23.08.2023,bill,bubill,EUR,,1,ACT/360,2022-08-24,2023-08-23,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030880,DE0001030880,Unverzinsliche Schatzanweisungen (12M) 20.09.2023,bill,bubill,EUR,,1,ACT/360,2022-09-21,2023-09-20,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030898,DE0001030898,Unverzinsliche Schatzanweisungen (12M) 18.10.2023,bill,bubill,EUR,,1,ACT/360,2022-10-19,2023-10-18,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001030906,DE0001030906,Unverzinsliche Schatzanweisungen (12M) 22.11.2023,bill,bubill,EUR,,1,ACT/360,2022-11-23,2023-11-22,,,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102309,DE0001102309,10-jährige Bundesanleihen 1.500% 15.02.2023,fixed_bullet,bund,EUR,1.5,1,ACT/ACT,2013-01-18,2023-02-15,,15 Feb,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102317,DE0001102317,10-jährige Bundesanleihen 1.500% 15.05.2023,fixed_bullet,bund,EUR,1.5,1,ACT/ACT,2013-05-22,2023-05-15,,15 May,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102325,DE0001102325,10-jährige Bundesanleihen 2% 15.08.2023,fixed_bullet,bund,EUR,2.0,1,ACT/ACT,2013-09-11,2023-08-15,,15 Aug,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102333,DE0001102333,10-jährige Bundesanleihen 1.750% 15.02.2024,fixed_bullet,bund,EUR,1.75,1,ACT/ACT,2014-01-31,2024-02-15,,15 Feb,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102341,DE0001102341,30-jährige Bundesanleihen 2.500% 15.08.2046,fixed_bullet,bund,EUR,2.5,1,ACT/ACT,2014-02-28,2046-08-15,,15 Aug,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102358,DE0001102358,10-jährige Bundesanleihen 1.500% 15.05.2024,fixed_bullet,bund,EUR,1.5,1,ACT/ACT,2014-05-21,2024-05-15,,15 May,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102366,DE0001102366,10-jährige Bundesanleihen 1% 15.08.2024,fixed_bullet,bund,EUR,1.0,1,ACT/ACT,2014-09-10,2024-08-15,,15 Aug,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,9ec2c0aa4d071916d150f583cb7bb4d047d6d6ca867a677dbe0050ad7dc937a9,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102374,DE0001102374,10-jährige Bundesanleihen 0.500% 15.02.2025,fixed_bullet,bund,EUR,0.5,1,ACT/ACT,2015-01-16,2025-02-15,,15 Feb,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
DEU,DE0001102382,DE0001102382,10-jährige Bundesanleihen 1% 15.08.2025,fixed_bullet,bund,EUR,1.0,1,ACT/ACT,2015-07-17,2025-08-15,,15 Aug,,,,,,False,state,20260910T001818Z,DEU_FINANZAGENTUR,fc4304a65b95f00e201e0c759e19e542a1693dcc51f09813158aa7e186a89275,A,"Basisindex per base-year file (nan); the base_index column carries the earliest, matching the reference index stored with its ratios"
