iso3,country,variant,year,basis,currency,tr_lcu_mn,te_lcu_mn,nlb_lcu_mn,ni_lcu_mn,pb_lcu_mn,b9_anchor_lcu_mn,gdp_lcu_mn,tr_pct_gdp,te_pct_gdp,nlb_pct_gdp,ni_pct_gdp,pb_pct_gdp,identity_check_lcu_mn,complete_both_sides,source_id,derivation
GBR,United Kingdom,maximum_extension,1993,actual,GBP,244677.0,298094.0,-53417.0,,,-53417.0,772390.0,31.67790882844159,38.59371560998977,-6.915806781548182,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1994,actual,GBP,262194.0,311997.0,-49803.0,,,-49803.0,813527.0,32.22929294295088,38.351154909425254,-6.121861966474376,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1995,actual,GBP,282664.0,328874.0,-46210.0,22906.0,-23304.0,-46210.0,854921.0,33.06317191880887,38.46834970716593,-5.405177788357053,2.6793118896365864,-2.7258658987204667,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1996,actual,GBP,300002.0,337467.0,-37465.0,24263.0,-13202.0,-37465.0,913609.0,32.83702327801061,36.93779286324894,-4.100769585238324,2.655731281106031,-1.445038304132293,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1997,actual,GBP,322933.0,341776.0,-18843.0,24571.0,5728.0,-18843.0,958539.0,33.69012632767159,35.655930535951065,-1.9658042082794753,2.5633803110775877,0.5975761027981126,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1998,actual,GBP,351490.0,353573.0,-2083.0,25469.0,23386.0,-2083.0,1002804.0,35.050717787324345,35.25843534728621,-0.20771755996186692,2.5397784611948095,2.3320609012329427,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,1999,actual,GBP,372689.0,364712.0,7977.0,22892.0,30869.0,7977.0,1046727.0,35.605176899038625,34.84308707045868,0.7620898285799449,2.1870076915948475,2.9490975201747927,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2000,actual,GBP,402079.0,386659.0,15420.0,23486.0,38906.0,15420.0,1104759.0,36.39517759076867,34.99939805876214,1.395779532006528,2.1258935206683085,3.5216730526748368,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2001,actual,GBP,417942.0,414039.0,3903.0,21385.0,25288.0,3903.0,1150542.0,36.32566216617907,35.98643074307587,0.3392314231031983,1.8586892090858047,2.1979206321890032,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2002,actual,GBP,423991.0,447236.0,-23245.0,19557.0,-3688.0,-23245.0,1194646.0,35.49093204179314,37.43669672857064,-1.9457646867775056,1.6370539892152152,-0.3087106975622904,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2003,actual,GBP,447902.0,488220.0,-40318.0,20662.0,-19656.0,-40318.0,1262502.0,35.47732993690307,38.67082982838839,-3.1934998914853203,1.6365914667857953,-1.5569084246995253,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2004,actual,GBP,488059.0,529773.0,-41714.0,22421.0,-19293.0,-41714.0,1327143.0,36.775162887495924,39.91830571385299,-3.143142826357069,1.6894185479635577,-1.4537242783935114,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2005,actual,GBP,532688.0,576622.0,-43934.0,25562.0,-18372.0,-43934.0,1403249.0,37.961046115122834,41.091923101317015,-3.130876986194182,1.8216296608798581,-1.3092473253143242,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2006,actual,GBP,561010.0,601477.0,-40467.0,26476.0,-13991.0,-40467.0,1478080.0,37.955320415674386,40.69312892400953,-2.7378085083351373,1.7912426932236414,-0.946565815111496,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2007,actual,GBP,594042.0,634877.0,-40835.0,29330.0,-11505.0,-40835.0,1551729.0,38.282586714561624,40.91416735783117,-2.63158064326954,1.8901496330867051,-0.7414310101828347,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2008,actual,GBP,625274.0,706148.0,-80874.0,28203.0,-52671.0,-80874.0,1602217.0,39.02555022197368,44.07318109844047,-5.047630876466796,1.7602484557335243,-3.2873824207332714,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2009,actual,GBP,576520.0,732024.0,-155504.0,24825.0,-130679.0,-155504.0,1559405.0,36.970511188562305,46.94251974310715,-9.972008554544843,1.5919533411782059,-8.380055213366637,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2010,actual,GBP,612140.0,761564.0,-149424.0,42323.0,-107101.0,-149424.0,1615839.0,37.88372480179028,47.13118076739081,-9.247455965600533,2.6192584781033257,-6.628197487497207,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2011,actual,GBP,637367.0,761359.0,-123992.0,48398.0,-75594.0,-123992.0,1669945.0,38.16694561796945,45.59186080978715,-7.4249151918176945,2.8981792813535776,-4.526735910464117,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2012,actual,GBP,643820.0,780852.0,-137032.0,44754.0,-92278.0,-137032.0,1721708.0,37.39426197705999,45.3533351764643,-7.959073199404313,2.5993954840193574,-5.359677715384955,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2013,actual,GBP,685641.0,780359.0,-94718.0,45690.0,-49028.0,-94718.0,1789072.0,38.32383492671061,43.61808803670283,-5.294253109992219,2.5538379673931515,-2.740415142599068,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2014,actual,GBP,700490.0,803006.0,-102516.0,44668.0,-57848.0,-102516.0,1875066.0,37.35815165972824,42.82547920979848,-5.467327550070237,2.382209479559653,-3.0851180705105845,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2015,actual,GBP,725144.0,812579.0,-87435.0,39434.0,-48001.0,-87435.0,1928016.0,37.610891195923685,42.14586393473913,-4.534972738815446,2.045314976639198,-2.4896577621762477,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2016,actual,GBP,763115.0,828878.0,-65763.0,44321.0,-21442.0,-65763.0,2004755.0,38.06524986843779,41.34560083401713,-3.280350965579335,2.210793837650985,-1.0695571279283504,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2017,actual,GBP,805501.0,857578.0,-52077.0,51080.0,-997.0,-52077.0,2097222.0,38.40799877170848,40.89114075667717,-2.4831419849686873,2.435602907083752,-0.0475390778849354,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2018,actual,GBP,832110.0,880582.0,-48472.0,47713.0,-759.0,-48472.0,2171559.0,38.31855362898268,40.55068271228182,-2.2321290832991414,2.1971772353410612,-0.03495184795807989,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2019,actual,GBP,859047.0,912674.0,-53627.0,43024.0,-10603.0,-53627.0,2252961.0,38.129687997262266,40.50997775815915,-2.380289760896882,1.9096646590864201,-0.47062510181046185,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2020,actual,GBP,825490.0,1099852.0,-274362.0,36298.0,-238064.0,-274362.0,2124720.0,38.8517075191084,51.76456191874694,-12.91285439963854,1.7083662788508605,-11.20448812078768,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2021,actual,GBP,926020.0,1101087.0,-175067.0,57676.0,-117391.0,-175067.0,2322652.0,39.86908068879884,47.4064560683219,-7.537375379523063,2.4831959329249496,-5.054179446598113,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2022,actual,GBP,1056873.0,1175592.0,-118719.0,100283.0,-18436.0,-118719.0,2580949.0,40.94900751622756,45.548827194958136,-4.599819678730576,3.885508779910025,-0.7143108988205501,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2023,actual,GBP,1114183.0,1280766.0,-166583.0,70508.0,-96075.0,-166583.0,2752164.0,40.483888314795195,46.53668894731564,-6.052800632520445,2.5619112814497975,-3.4908893510706482,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2024,actual,GBP,1162812.0,1337389.0,-174577.0,64640.0,-109937.0,-174577.0,2890254.0,40.23217336607786,46.272369141258864,-6.0401957751810045,2.2364816379460075,-3.8037141372349974,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,maximum_extension,2025,actual,GBP,1246259.0,1403741.0,-157482.0,,,-157482.0,3039861.0,40.997236386795315,46.17780220871941,-5.180565821924095,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1990,actual,GBP,227587.0,237527.0,-9940.0,,,-9940.0,672977.0,33.81794622996031,35.29496550402168,-1.4770192740613721,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1991,actual,GBP,238031.0,257370.0,-19339.0,,,-19339.0,708072.0,33.616779084612865,36.34799850862624,-2.731219424013377,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1992,actual,GBP,241577.0,281615.0,-40038.0,,,-40038.0,733221.0,32.947365119111424,38.40792885091943,-5.4605637318080085,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1993,actual,GBP,244677.0,298094.0,-53417.0,,,-53417.0,772390.0,31.67790882844159,38.59371560998977,-6.915806781548182,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1994,actual,GBP,262194.0,311997.0,-49803.0,,,-49803.0,813527.0,32.22929294295088,38.351154909425254,-6.121861966474376,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1995,actual,GBP,282664.0,328874.0,-46210.0,22906.0,-23304.0,-46210.0,854921.0,33.06317191880887,38.46834970716593,-5.405177788357053,2.6793118896365864,-2.7258658987204667,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1996,actual,GBP,300002.0,337467.0,-37465.0,24263.0,-13202.0,-37465.0,913609.0,32.83702327801061,36.93779286324894,-4.100769585238324,2.655731281106031,-1.445038304132293,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1997,actual,GBP,322933.0,341776.0,-18843.0,24571.0,5728.0,-18843.0,958539.0,33.69012632767159,35.655930535951065,-1.9658042082794753,2.5633803110775877,0.5975761027981126,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1998,actual,GBP,351490.0,353573.0,-2083.0,25469.0,23386.0,-2083.0,1002804.0,35.050717787324345,35.25843534728621,-0.20771755996186692,2.5397784611948095,2.3320609012329427,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,1999,actual,GBP,372689.0,364712.0,7977.0,22892.0,30869.0,7977.0,1046727.0,35.605176899038625,34.84308707045868,0.7620898285799449,2.1870076915948475,2.9490975201747927,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2000,actual,GBP,402079.0,386659.0,15420.0,23486.0,38906.0,15420.0,1104759.0,36.39517759076867,34.99939805876214,1.395779532006528,2.1258935206683085,3.5216730526748368,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2001,actual,GBP,417942.0,414039.0,3903.0,21385.0,25288.0,3903.0,1150542.0,36.32566216617907,35.98643074307587,0.3392314231031983,1.8586892090858047,2.1979206321890032,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2002,actual,GBP,423991.0,447236.0,-23245.0,19557.0,-3688.0,-23245.0,1194646.0,35.49093204179314,37.43669672857064,-1.9457646867775056,1.6370539892152152,-0.3087106975622904,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2003,actual,GBP,447902.0,488220.0,-40318.0,20662.0,-19656.0,-40318.0,1262502.0,35.47732993690307,38.67082982838839,-3.1934998914853203,1.6365914667857953,-1.5569084246995253,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2004,actual,GBP,488059.0,529773.0,-41714.0,22421.0,-19293.0,-41714.0,1327143.0,36.775162887495924,39.91830571385299,-3.143142826357069,1.6894185479635577,-1.4537242783935114,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2005,actual,GBP,532688.0,576622.0,-43934.0,25562.0,-18372.0,-43934.0,1403249.0,37.961046115122834,41.091923101317015,-3.130876986194182,1.8216296608798581,-1.3092473253143242,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2006,actual,GBP,561010.0,601477.0,-40467.0,26476.0,-13991.0,-40467.0,1478080.0,37.955320415674386,40.69312892400953,-2.7378085083351373,1.7912426932236414,-0.946565815111496,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2007,actual,GBP,594042.0,634877.0,-40835.0,29330.0,-11505.0,-40835.0,1551729.0,38.282586714561624,40.91416735783117,-2.63158064326954,1.8901496330867051,-0.7414310101828347,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2008,actual,GBP,625274.0,706148.0,-80874.0,28203.0,-52671.0,-80874.0,1602217.0,39.02555022197368,44.07318109844047,-5.047630876466796,1.7602484557335243,-3.2873824207332714,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2009,actual,GBP,576520.0,732024.0,-155504.0,24825.0,-130679.0,-155504.0,1559405.0,36.970511188562305,46.94251974310715,-9.972008554544843,1.5919533411782059,-8.380055213366637,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2010,actual,GBP,612140.0,761564.0,-149424.0,42323.0,-107101.0,-149424.0,1615839.0,37.88372480179028,47.13118076739081,-9.247455965600533,2.6192584781033257,-6.628197487497207,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
