iso3,series_variant,year,line_code,contribution_pp,kind,notes
FRA,strict,2011,R02,0.34236208402879664,revenue,nan
FRA,strict,2011,R03,0.18151455540968975,revenue,nan
FRA,strict,2011,R04,0.2996646309288045,revenue,nan
FRA,strict,2011,R05,0.13828694837863809,revenue,nan
FRA,strict,2011,R06,0.11970766689388956,revenue,nan
FRA,strict,2011,R07,-0.01699747437168943,revenue,nan
FRA,strict,2011,R08,0.003943595522905557,revenue,nan
FRA,strict,2011,R09,-0.04000297236349745,revenue,nan
FRA,strict,2011,R10,0.09637443264025611,revenue,nan
FRA,strict,2011,GF01,-0.037042802173700706,expenditure,nan
FRA,strict,2011,GF02,0.19260035716293816,expenditure,nan
FRA,strict,2011,GF03,0.038657747141857685,expenditure,nan
FRA,strict,2011,GF04,0.21590541347499825,expenditure,nan
FRA,strict,2011,GF05,0.012231150104131082,expenditure,nan
FRA,strict,2011,GF06,0.03568773023705143,expenditure,nan
FRA,strict,2011,GF07,0.019808976705139314,expenditure,nan
FRA,strict,2011,GF08,0.011365917586765237,expenditure,nan
FRA,strict,2011,GF09,0.194463467822438,expenditure,nan
FRA,strict,2011,GF10,0.01399892462980723,expenditure,nan
FRA,strict,2011,NLB_CHANGE_SUM,1.84770718849248,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2011,ANCHOR_B9_DELTA,-0.00010829025126080083,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2011,WEO_GGXCNL_DELTA,1.8595990625499172,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2012,R01,0.009827543965339192,revenue,nan
FRA,strict,2012,R02,0.238448039883761,revenue,nan
FRA,strict,2012,R03,0.6154792214550662,revenue,nan
FRA,strict,2012,R04,0.054252541447131,revenue,nan
FRA,strict,2012,R05,0.05079988351477209,revenue,nan
FRA,strict,2012,R06,0.297398476419114,revenue,nan
FRA,strict,2012,R07,-0.06190841310151627,revenue,nan
FRA,strict,2012,R08,-0.11033610834238144,revenue,nan
FRA,strict,2012,R09,0.006830684624389849,revenue,nan
FRA,strict,2012,R10,-0.08909436840113188,revenue,nan
FRA,strict,2012,GF01,-0.09041963813482129,expenditure,nan
FRA,strict,2012,GF02,-0.015497122170431837,expenditure,nan
FRA,strict,2012,GF03,0.0049702291320504605,expenditure,nan
FRA,strict,2012,GF04,-0.26113575667568656,expenditure,nan
FRA,strict,2012,GF05,-0.007511684950960683,expenditure,nan
FRA,strict,2012,GF06,0.051252159255144036,expenditure,nan
FRA,strict,2012,GF07,-0.04390494526897992,expenditure,nan
FRA,strict,2012,GF08,-0.009599461772081402,expenditure,nan
FRA,strict,2012,GF09,0.018152219279751053,expenditure,nan
FRA,strict,2012,GF10,-0.5246428748803045,expenditure,nan
FRA,strict,2012,NLB_CHANGE_SUM,0.13336062527822323,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2012,ANCHOR_B9_DELTA,1.0305790678621918e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2012,WEO_GGXCNL_DELTA,0.13083820941905064,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2013,R01,-0.005393639074213752,revenue,nan
FRA,strict,2013,R02,0.21597062584004095,revenue,nan
FRA,strict,2013,R03,0.33175200637071134,revenue,nan
FRA,strict,2013,R04,0.05674153557477038,revenue,nan
FRA,strict,2013,R05,0.019661085345380747,revenue,nan
FRA,strict,2013,R06,0.27508495635139296,revenue,nan
FRA,strict,2013,R07,-0.0397155994497063,revenue,nan
FRA,strict,2013,R08,-0.0017750681180375531,revenue,nan
FRA,strict,2013,R09,0.03816213708921698,revenue,nan
FRA,strict,2013,R10,0.042149687761072405,revenue,nan
FRA,strict,2013,GF01,0.1997739547959676,expenditure,nan
FRA,strict,2013,GF02,0.010562933396394275,expenditure,nan
FRA,strict,2013,GF03,0.0034514883437551658,expenditure,nan
FRA,strict,2013,GF04,-0.6279937967395892,expenditure,nan
FRA,strict,2013,GF05,-0.01734368339847813,expenditure,nan
FRA,strict,2013,GF06,0.028580099189776283,expenditure,nan
FRA,strict,2013,GF07,-0.05695479219894051,expenditure,nan
FRA,strict,2013,GF08,-0.028863189121924177,expenditure,nan
FRA,strict,2013,GF09,0.005720906997498665,expenditure,nan
FRA,strict,2013,GF10,-0.2169920837145567,expenditure,nan
FRA,strict,2013,NLB_CHANGE_SUM,0.23257956524053164,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2013,ANCHOR_B9_DELTA,9.504812801397478e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2013,WEO_GGXCNL_DELTA,0.23285731194364057,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2014,R01,0.07997842213044587,revenue,nan
FRA,strict,2014,R02,0.06457643928135665,revenue,nan
FRA,strict,2014,R03,-0.01179210992744012,revenue,nan
FRA,strict,2014,R04,-0.15159098313955316,revenue,nan
FRA,strict,2014,R05,0.03863707511338951,revenue,nan
FRA,strict,2014,R06,0.16835620806156526,revenue,nan
FRA,strict,2014,R07,-0.03496578047989707,revenue,nan
FRA,strict,2014,R08,0.024993113797868328,revenue,nan
FRA,strict,2014,R09,-0.007568610584045982,revenue,nan
FRA,strict,2014,R10,-0.003998318917673108,revenue,nan
FRA,strict,2014,GF01,0.3002410149015741,expenditure,nan
FRA,strict,2014,GF02,0.11383320722169465,expenditure,nan
FRA,strict,2014,GF03,0.0008498606670095249,expenditure,nan
FRA,strict,2014,GF04,-0.13858557882524963,expenditure,nan
FRA,strict,2014,GF05,-0.0003707771028428966,expenditure,nan
FRA,strict,2014,GF06,0.05050143380292381,expenditure,nan
FRA,strict,2014,GF07,-0.11440881866944252,expenditure,nan
FRA,strict,2014,GF08,0.05560514336128072,expenditure,nan
FRA,strict,2014,GF09,0.004962051265187256,expenditure,nan
FRA,strict,2014,GF10,-0.07442513540490414,expenditure,nan
FRA,strict,2014,NLB_CHANGE_SUM,0.3648278565532471,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2014,ANCHOR_B9_DELTA,-5.180508372820691e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2014,WEO_GGXCNL_DELTA,0.36433404945077075,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2015,R01,-0.0023205879670376572,revenue,nan
FRA,strict,2015,R02,0.1510607096028127,revenue,nan
FRA,strict,2015,R03,-0.049226354363503255,revenue,nan
FRA,strict,2015,R04,0.06604091177316654,revenue,nan
FRA,strict,2015,R05,0.0650836683360221,revenue,nan
FRA,strict,2015,R06,-0.21616491826747242,revenue,nan
FRA,strict,2015,R07,0.004015937080243965,revenue,nan
FRA,strict,2015,R08,-0.027157418325757764,revenue,nan
FRA,strict,2015,R09,-0.059902789099936654,revenue,nan
FRA,strict,2015,R10,-0.0437947668118826,revenue,nan
FRA,strict,2015,GF01,0.3312711549679645,expenditure,nan
FRA,strict,2015,GF02,-0.05461045116206473,expenditure,nan
FRA,strict,2015,GF03,0.0024357479776557917,expenditure,nan
FRA,strict,2015,GF04,-0.032500737204634034,expenditure,nan
FRA,strict,2015,GF05,0.018101539554258618,expenditure,nan
FRA,strict,2015,GF06,0.051387345590278924,expenditure,nan
FRA,strict,2015,GF07,0.1183502943821177,expenditure,nan
FRA,strict,2015,GF08,0.10715220726886746,expenditure,nan
FRA,strict,2015,GF09,0.046260775818182664,expenditure,nan
FRA,strict,2015,GF10,0.20611455544143342,expenditure,nan
FRA,strict,2015,NLB_CHANGE_SUM,0.6815968245907152,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2015,ANCHOR_B9_DELTA,-6.803786748976748e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2015,WEO_GGXCNL_DELTA,0.684142179913038,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2016,R01,0.03125033184526449,revenue,nan
FRA,strict,2016,R02,0.13266415598487957,revenue,nan
FRA,strict,2016,R03,-0.03832739371578131,revenue,nan
FRA,strict,2016,R04,-0.11404338519769158,revenue,nan
FRA,strict,2016,R05,-0.015228561603571403,revenue,nan
FRA,strict,2016,R06,-0.02932289345906891,revenue,nan
FRA,strict,2016,R07,-0.030434388517067167,revenue,nan
FRA,strict,2016,R08,-0.03593752293423701,revenue,nan
FRA,strict,2016,R09,-0.10651157688625137,revenue,nan
FRA,strict,2016,R10,0.11446100709708766,revenue,nan
FRA,strict,2016,GF01,0.1479287497429274,expenditure,nan
FRA,strict,2016,GF02,-0.23134602959712786,expenditure,nan
FRA,strict,2016,GF03,-0.019999299756455827,expenditure,nan
FRA,strict,2016,GF04,0.2566454818624032,expenditure,nan
FRA,strict,2016,GF05,0.04821383578401898,expenditure,nan
FRA,strict,2016,GF06,0.07407043735506383,expenditure,nan
FRA,strict,2016,GF07,-0.05330474353580361,expenditure,nan
FRA,strict,2016,GF08,0.037856507021652615,expenditure,nan
FRA,strict,2016,GF09,0.09290961308449086,expenditure,nan
FRA,strict,2016,GF10,-0.13429993430272014,expenditure,nan
FRA,strict,2016,NLB_CHANGE_SUM,0.12724439027201245,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2016,ANCHOR_B9_DELTA,-7.970726030454012e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2016,WEO_GGXCNL_DELTA,0.12449816894868487,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2017,R01,0.14524335454206838,revenue,nan
FRA,strict,2017,R02,0.14839099652335513,revenue,nan
FRA,strict,2017,R03,-0.030574650236619982,revenue,nan
FRA,strict,2017,R04,0.3697477640540323,revenue,nan
FRA,strict,2017,R05,0.06832021879291904,revenue,nan
FRA,strict,2017,R06,0.060236536450497535,revenue,nan
FRA,strict,2017,R07,-0.007649862637743933,revenue,nan
FRA,strict,2017,R08,0.0018391448915338476,revenue,nan
FRA,strict,2017,R09,0.06295478979379751,revenue,nan
FRA,strict,2017,R10,-0.134797018994053,revenue,nan
FRA,strict,2017,GF01,-0.07472905426818693,expenditure,nan
FRA,strict,2017,GF02,0.20607749077467924,expenditure,nan
FRA,strict,2017,GF03,-0.006617386780261719,expenditure,nan
FRA,strict,2017,GF04,-0.5608969482119017,expenditure,nan
FRA,strict,2017,GF05,0.006164810241469053,expenditure,nan
FRA,strict,2017,GF06,0.04703487291800191,expenditure,nan
FRA,strict,2017,GF07,-0.01845242016011439,expenditure,nan
FRA,strict,2017,GF08,-0.007938879951239694,expenditure,nan
FRA,strict,2017,GF09,-0.011484949998832178,expenditure,nan
FRA,strict,2017,GF10,0.139388607978988,expenditure,nan
FRA,strict,2017,NLB_CHANGE_SUM,0.4022574157223885,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2017,ANCHOR_B9_DELTA,0.00011992418457684728,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2017,WEO_GGXCNL_DELTA,0.3978012981517808,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2018,R01,0.05140214936881493,revenue,nan
FRA,strict,2018,R02,0.1414270542898069,revenue,nan
FRA,strict,2018,R03,0.9233001290525761,revenue,nan
FRA,strict,2018,R04,-0.24035869819303904,revenue,nan
FRA,strict,2018,R05,-0.2999336198746028,revenue,nan
FRA,strict,2018,R06,-0.7646865066069125,revenue,nan
FRA,strict,2018,R07,-0.004004132662817123,revenue,nan
FRA,strict,2018,R08,-0.0006963729088358718,revenue,nan
FRA,strict,2018,R09,-0.07203911927506704,revenue,nan
FRA,strict,2018,R10,0.012956662493046438,revenue,nan
FRA,strict,2018,GF01,0.3372417478084269,expenditure,nan
FRA,strict,2018,GF02,-0.0027532420593591456,expenditure,nan
FRA,strict,2018,GF03,0.012427633962316942,expenditure,nan
FRA,strict,2018,GF04,0.5135315963406745,expenditure,nan
FRA,strict,2018,GF05,-0.026746750575340657,expenditure,nan
FRA,strict,2018,GF06,0.04663508907692439,expenditure,nan
FRA,strict,2018,GF07,0.0741617910764894,expenditure,nan
FRA,strict,2018,GF08,0.011394253508789642,expenditure,nan
FRA,strict,2018,GF09,0.0623837531369735,expenditure,nan
FRA,strict,2018,GF10,0.26808287203741177,expenditure,nan
FRA,strict,2018,NLB_CHANGE_SUM,1.0437262899962771,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2018,ANCHOR_B9_DELTA,-3.078122932009819e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2018,WEO_GGXCNL_DELTA,1.043242365523223,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2019,R01,0.03125576184097589,revenue,nan
FRA,strict,2019,R02,0.24731050305035196,revenue,nan
FRA,strict,2019,R03,-0.13644065801720617,revenue,nan
FRA,strict,2019,R04,0.1446023926608378,revenue,nan
FRA,strict,2019,R05,-0.1318603396166412,revenue,nan
FRA,strict,2019,R06,-1.2627755378220917,revenue,nan
FRA,strict,2019,R07,-0.01333320467390934,revenue,nan
FRA,strict,2019,R08,0.01243026604336745,revenue,nan
FRA,strict,2019,R09,-0.02625656257649739,revenue,nan
FRA,strict,2019,R10,0.040620711550340846,revenue,nan
FRA,strict,2019,GF01,0.20558118725989005,expenditure,nan
FRA,strict,2019,GF02,0.03072187508171391,expenditure,nan
FRA,strict,2019,GF03,-0.014199779139070431,expenditure,nan
FRA,strict,2019,GF04,0.6619031589201442,expenditure,nan
FRA,strict,2019,GF05,-0.03401032519959636,expenditure,nan
FRA,strict,2019,GF06,-0.054235567770708794,expenditure,nan
FRA,strict,2019,GF07,0.07015206851510025,expenditure,nan
FRA,strict,2019,GF08,-0.02510831330736398,expenditure,nan
FRA,strict,2019,GF09,0.08286964666901278,expenditure,nan
FRA,strict,2019,GF10,0.09551459058772804,expenditure,nan
FRA,strict,2019,NLB_CHANGE_SUM,-0.07525812594362244,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2019,ANCHOR_B9_DELTA,0.00012307649889448102,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2019,WEO_GGXCNL_DELTA,-0.07001601734487502,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2020,R01,-0.17959668277022778,revenue,nan
FRA,strict,2020,R02,0.19872979053776607,revenue,nan
FRA,strict,2020,R03,0.2301116571692241,revenue,nan
FRA,strict,2020,R04,0.0046293578378760886,revenue,nan
FRA,strict,2020,R05,-0.08285987987148406,revenue,nan
FRA,strict,2020,R06,0.15785493950971896,revenue,nan
FRA,strict,2020,R07,-0.025451995783244023,revenue,nan
FRA,strict,2020,R08,-0.15788277520549224,revenue,nan
FRA,strict,2020,R09,-0.08984571963575744,revenue,nan
FRA,strict,2020,R10,-0.24232742587534792,revenue,nan
FRA,strict,2020,GF01,-0.08076868391275402,expenditure,nan
FRA,strict,2020,GF02,-0.1448412011072691,expenditure,nan
FRA,strict,2020,GF03,-0.12477752539713158,expenditure,nan
FRA,strict,2020,GF04,-1.6626582986030252,expenditure,nan
FRA,strict,2020,GF05,-0.03510434795478898,expenditure,nan
FRA,strict,2020,GF06,-0.03654530584419249,expenditure,nan
FRA,strict,2020,GF07,-0.8263903614628004,expenditure,nan
FRA,strict,2020,GF08,-0.00414325501510715,expenditure,nan
FRA,strict,2020,GF09,-0.14698427592280683,expenditure,nan
FRA,strict,2020,GF10,-3.2898415776565577,expenditure,nan
FRA,strict,2020,NLB_CHANGE_SUM,-6.538693566963401,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2020,ANCHOR_B9_DELTA,-5.8237411988848464e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2020,WEO_GGXCNL_DELTA,-6.538543034431593,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2021,R01,0.3982164574757266,revenue,nan
FRA,strict,2021,R02,-0.6321831401403827,revenue,nan
FRA,strict,2021,R03,-0.27727498592344524,revenue,nan
FRA,strict,2021,R04,0.15132173275252786,revenue,nan
FRA,strict,2021,R05,-0.06412517425377212,revenue,nan
FRA,strict,2021,R06,-0.20052810047443415,revenue,nan
FRA,strict,2021,R07,0.004115400795681094,revenue,nan
FRA,strict,2021,R08,0.0846864354679901,revenue,nan
FRA,strict,2021,R09,0.009471659456964515,revenue,nan
FRA,strict,2021,R10,0.6377250334852635,revenue,nan
FRA,strict,2021,GF01,-0.010993844921208112,expenditure,nan
FRA,strict,2021,GF02,0.14030296906184028,expenditure,nan
FRA,strict,2021,GF03,0.0725532743457033,expenditure,nan
FRA,strict,2021,GF04,-0.07422859515753277,expenditure,nan
FRA,strict,2021,GF05,0.0016033037959450186,expenditure,nan
FRA,strict,2021,GF06,-0.0510374523984251,expenditure,nan
FRA,strict,2021,GF07,-0.3854675751357492,expenditure,nan
FRA,strict,2021,GF08,0.02009101462209506,expenditure,nan
FRA,strict,2021,GF09,0.11421194355664965,expenditure,nan
FRA,strict,2021,GF10,2.409646182128003,expenditure,nan
FRA,strict,2021,NLB_CHANGE_SUM,2.34810653853944,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2021,ANCHOR_B9_DELTA,-4.940787859641915e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2021,WEO_GGXCNL_DELTA,2.3465592760125915,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2022,R01,0.11832321293151205,revenue,nan
FRA,strict,2022,R02,-0.0694731651619318,revenue,nan
FRA,strict,2022,R03,0.38055875585530086,revenue,nan
FRA,strict,2022,R04,0.44992674893880624,revenue,nan
FRA,strict,2022,R05,-0.27270218889190334,revenue,nan
FRA,strict,2022,R06,0.011231367894148914,revenue,nan
FRA,strict,2022,R07,0.02229613842434623,revenue,nan
FRA,strict,2022,R08,0.027285651055839084,revenue,nan
FRA,strict,2022,R09,0.043706070741262454,revenue,nan
FRA,strict,2022,R10,0.08227862172856815,revenue,nan
FRA,strict,2022,GF01,-0.43812421805725366,expenditure,nan
FRA,strict,2022,GF02,-0.0696032729705056,expenditure,nan
FRA,strict,2022,GF03,-0.00793375336074556,expenditure,nan
FRA,strict,2022,GF04,0.2995691787481547,expenditure,nan
FRA,strict,2022,GF05,-0.0438654778667601,expenditure,nan
FRA,strict,2022,GF06,0.0014675500735455288,expenditure,nan
FRA,strict,2022,GF07,0.28659115460769186,expenditure,nan
FRA,strict,2022,GF08,-0.00801868037927072,expenditure,nan
FRA,strict,2022,GF09,0.01682726451070482,expenditure,nan
FRA,strict,2022,GF10,1.0106774411704182,expenditure,nan
FRA,strict,2022,NLB_CHANGE_SUM,1.8410183999919285,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2022,ANCHOR_B9_DELTA,-1.6386666203960232e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2022,WEO_GGXCNL_DELTA,1.846269899127289,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2023,R01,-0.22803960315008198,revenue,nan
FRA,strict,2023,R02,-0.6524007731465455,revenue,nan
FRA,strict,2023,R03,-0.31370812584051166,revenue,nan
FRA,strict,2023,R04,-0.4924836430586672,revenue,nan
FRA,strict,2023,R05,-0.07057168163732297,revenue,nan
FRA,strict,2023,R06,-0.33199654939942425,revenue,nan
FRA,strict,2023,R07,0.13925031989423803,revenue,nan
FRA,strict,2023,R08,-0.0438829915642135,revenue,nan
FRA,strict,2023,R09,-0.07949492578603681,revenue,nan
FRA,strict,2023,R10,-0.20633967567269904,revenue,nan
FRA,strict,2023,GF01,0.3597689270224781,expenditure,nan
FRA,strict,2023,GF02,-0.00968455578272305,expenditure,nan
FRA,strict,2023,GF03,-0.005510030314560821,expenditure,nan
FRA,strict,2023,GF04,0.5064000938032651,expenditure,nan
FRA,strict,2023,GF05,0.0023967806372423434,expenditure,nan
FRA,strict,2023,GF06,-0.060997724726714365,expenditure,nan
FRA,strict,2023,GF07,0.26150315894116205,expenditure,nan
FRA,strict,2023,GF08,-0.012202591750014834,expenditure,nan
FRA,strict,2023,GF09,0.054442284342665764,expenditure,nan
FRA,strict,2023,GF10,0.5972184581329365,expenditure,nan
FRA,strict,2023,NLB_CHANGE_SUM,-0.5863328490555277,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2023,ANCHOR_B9_DELTA,-0.03099743694866197,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2023,WEO_GGXCNL_DELTA,-0.7022042271072803,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,strict,2024,R01,-0.20243587845150818,revenue,nan
FRA,strict,2024,R02,-0.028100101030946456,revenue,nan
FRA,strict,2024,R03,-0.11561572619645938,revenue,nan
FRA,strict,2024,R04,-0.05595706232909663,revenue,nan
FRA,strict,2024,R05,-0.00030759911890856223,revenue,nan
FRA,strict,2024,R06,0.1444682394690061,revenue,nan
FRA,strict,2024,R07,0.0007550972736672292,revenue,nan
FRA,strict,2024,R08,0.05313911045148733,revenue,nan
FRA,strict,2024,R09,0.08291226274795699,revenue,nan
FRA,strict,2024,R10,-0.04499768731223569,revenue,nan
FRA,strict,2024,GF01,-0.002919921983578211,expenditure,nan
FRA,strict,2024,GF02,-0.04046376152889199,expenditure,nan
FRA,strict,2024,GF03,-0.05648342471760298,expenditure,nan
FRA,strict,2024,GF04,0.6099585891561926,expenditure,nan
FRA,strict,2024,GF05,-0.010691435851978119,expenditure,nan
FRA,strict,2024,GF06,-0.17895571658055298,expenditure,nan
FRA,strict,2024,GF07,-0.08670898532395499,expenditure,nan
FRA,strict,2024,GF08,-0.005739685604981906,expenditure,nan
FRA,strict,2024,GF09,-0.06879158249345832,expenditure,nan
FRA,strict,2024,GF10,-0.3936010817742558,expenditure,nan
FRA,strict,2024,NLB_CHANGE_SUM,-0.4005363512000999,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,strict,2024,ANCHOR_B9_DELTA,-0.00015580358499844849,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,strict,2024,WEO_GGXCNL_DELTA,-0.34842641616927783,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,strict,1996,R01,-0.028183310133855777,revenue,nan
DEU,strict,1996,R02,-0.08595795397248127,revenue,nan
DEU,strict,1996,R03,-0.5099355608364373,revenue,nan
DEU,strict,1996,R04,0.35100001902749584,revenue,nan
DEU,strict,1996,R05,0.05456194663352471,revenue,nan
DEU,strict,1996,R06,0.5751275726209149,revenue,nan
DEU,strict,1996,R07,-0.035906905835267865,revenue,nan
DEU,strict,1996,R08,-0.04982886409297732,revenue,nan
DEU,strict,1996,R09,-0.03493476702704848,revenue,nan
DEU,strict,1996,R10,-0.12127609041684365,revenue,nan
DEU,strict,1996,GF01,0.08259883151873759,expenditure,nan
DEU,strict,1996,GF02,0.03957871269497804,expenditure,nan
DEU,strict,1996,GF03,-0.020567517951345683,expenditure,nan
DEU,strict,1996,GF04,6.5982393992464266,expenditure,nan
DEU,strict,1996,GF05,0.07651907914235143,expenditure,nan
DEU,strict,1996,GF06,0.00996186433174992,expenditure,nan
DEU,strict,1996,GF07,-0.12307614712842793,expenditure,nan
DEU,strict,1996,GF08,0.004284839315584106,expenditure,nan
DEU,strict,1996,GF09,-0.09473009299733048,expenditure,nan
DEU,strict,1996,GF10,-0.8892257516830371,expenditure,nan
DEU,strict,1996,NLB_CHANGE_SUM,5.7982493024567106,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,strict,1996,ANCHOR_B9_DELTA,-8.881784197001252e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,strict,1996,WEO_GGXCNL_DELTA,5.79824930245671,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,strict,1997,R01,-0.0453824262831623,revenue,nan
DEU,strict,1997,R02,-0.0024647633552012105,revenue,nan
DEU,strict,1997,R03,-0.17771953906215165,revenue,nan
DEU,strict,1997,R04,0.1302444277685215,revenue,nan
DEU,strict,1997,R05,-0.1848119996805942,revenue,nan
DEU,strict,1997,R06,0.29066375349235674,revenue,nan
DEU,strict,1997,R07,-0.07301872035951842,revenue,nan
DEU,strict,1997,R08,-0.032657862467970214,revenue,nan
DEU,strict,1997,R09,-0.05855883543999969,revenue,nan
DEU,strict,1997,R10,-0.03883707371150104,revenue,nan
DEU,strict,1997,GF01,0.023103966007094467,expenditure,nan
DEU,strict,1997,GF02,0.047821491560904976,expenditure,nan
DEU,strict,1997,GF03,-0.004573509729978095,expenditure,nan
DEU,strict,1997,GF04,0.4287306313352432,expenditure,nan
DEU,strict,1997,GF05,0.07308406549857072,expenditure,nan
DEU,strict,1997,GF06,-0.07067790421907832,expenditure,nan
DEU,strict,1997,GF07,0.16736454864682906,expenditure,nan
DEU,strict,1997,GF08,-0.007613332344650128,expenditure,nan
DEU,strict,1997,GF09,0.00533915818759223,expenditure,nan
DEU,strict,1997,GF10,0.14115128607105343,expenditure,nan
DEU,strict,1997,NLB_CHANGE_SUM,0.6111873619143611,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,strict,1997,ANCHOR_B9_DELTA,4.440892098500626e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,strict,1997,WEO_GGXCNL_DELTA,0.6111873619143615,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,strict,1998,R01,0.13520509353889681,revenue,nan
DEU,strict,1998,R02,-0.043061817469358665,revenue,nan
DEU,strict,1998,R03,0.19786016341405838,revenue,nan
DEU,strict,1998,R04,0.0945326400588628,revenue,nan
DEU,strict,1998,R05,0.034333025078912664,revenue,nan
DEU,strict,1998,R06,-0.3410506295869531,revenue,nan
DEU,strict,1998,R07,-0.08259795962757555,revenue,nan
DEU,strict,1998,R08,0.04698885918248781,revenue,nan
DEU,strict,1998,R09,-0.08145683286915582,revenue,nan
DEU,strict,1998,R10,-0.04519258092513367,revenue,nan
DEU,strict,1998,GF01,0.10660052184625762,expenditure,nan
DEU,strict,1998,GF02,0.04507762679843673,expenditure,nan
DEU,strict,1998,GF03,-0.004037976482344774,expenditure,nan
DEU,strict,1998,GF04,-0.07488440414982617,expenditure,nan
DEU,strict,1998,GF05,0.0646330499869288,expenditure,nan
DEU,strict,1998,GF06,-0.08228915533328683,expenditure,nan
DEU,strict,1998,GF07,-0.008097771364315443,expenditure,nan
DEU,strict,1998,GF08,-0.004318553776696231,expenditure,nan
DEU,strict,1998,GF09,0.07678995614361153,expenditure,nan
DEU,strict,1998,GF10,0.34264920422142076,expenditure,nan
