iso3,year,step,item,value_lcu_mn,item_type,item_source_id,basis,run_id,source_id,snapshot_sha256,quality_grade,notes
GBR,1996,C_s13_gf01_7,official_total,28333.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1996,C_s13_gf01_7,residual,931.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,1997,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1997,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,B_s1311_d41,official_total,29335.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1997,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,C_s13_gf01_7,carried_from_previous_step,29335.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1997,C_s13_gf01_7,official_total,30131.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1997,C_s13_gf01_7,residual,796.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,1998,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1998,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,B_s1311_d41,official_total,30109.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1998,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,C_s13_gf01_7,carried_from_previous_step,30109.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1998,C_s13_gf01_7,official_total,31128.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1998,C_s13_gf01_7,residual,1019.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,1999,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
