iso3,security_id,year,basis,coupon_lcu_mn,uplift_lcu_mn,discount_lcu_mn,floating_lcu_mn,premium_discount_amort_lcu_mn,total_lcu_mn,computability,reference_values_used,derivation,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,DE0001105864,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 33.2->32.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105864,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 32.4->30.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105864,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 32.4->30.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105864,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 30.2->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105864,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 30.2->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->313.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->313.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 313.8->299.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 313.8->299.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 299.4->292.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 299.4->292.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 292.4->287.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 292.4->287.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 287.1->282.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 287.1->282.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 282.8->275.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 282.8->275.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105872,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->59.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->59.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 59.0->56.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 59.0->56.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 56.4->54.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 56.4->54.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 54.6->53.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 54.6->53.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 53.4->52.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 53.4->52.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 52.1->49.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 52.1->49.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 49.9->47.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 49.9->47.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2008,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105880,2008,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->85.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->85.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 85.6->82.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 85.6->82.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 82.4->80.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 82.4->80.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 80.3->78.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 80.3->78.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 78.3->76.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 78.3->76.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 76.7->75.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 76.7->75.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 75.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105898,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 75.0->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->19.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->19.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 19.0->18.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 19.0->18.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 18.2->17.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 18.2->17.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 17.7->17.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 17.7->17.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 17.3->16.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 17.3->16.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 16.9->16.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 16.9->16.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 16.3->15.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 16.3->15.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2008,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 15.6->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105906,2008,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 15.6->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->427.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->427.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 427.8->418.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 427.8->418.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 418.1->410.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 418.1->410.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 410.2->403.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 410.2->403.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 403.7->397.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 403.7->397.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 397.8->390.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 397.8->390.7; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 390.7->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105914,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 390.7->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->84.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->84.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 84.4->82.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 84.4->82.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 82.2->80.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 82.2->80.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 80.4->78.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 80.4->78.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 78.8->77.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 78.8->77.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 77.2->74.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 77.2->74.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 74.8->72.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 74.8->72.3; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2008,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 72.3->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105922,2008,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 72.3->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->373.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->373.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 373.8->367.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 373.8->367.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 367.5->360.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 367.5->360.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 360.0->354.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 360.0->354.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 354.0->348.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 354.0->348.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 348.5->342.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 348.5->342.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 342.6->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105930,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 342.6->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->58.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->58.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 58.5->57.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 58.5->57.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 57.1->55.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 57.1->55.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 55.4->54.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 55.4->54.2; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 54.2->52.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 54.2->52.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 52.9->50.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2006,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 52.9->50.9; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2007,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 50.9->49.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2007,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 50.9->49.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2008,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 49.1->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105948,2008,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 49.1->0.0; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2001,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 0.0->207.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2001,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 0.0->207.5; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2002,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 207.5->203.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2002,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 207.5->203.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2003,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 203.8->197.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2003,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 203.8->197.8; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2004,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 197.8->194.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2004,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 197.8->194.1; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2005,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 194.1->190.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2005,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,cash: nominal 194.1->190.6; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001105955,2006,accrued,0.0,0.0,0.0,0.0,0.0,0.0,computed,,accrued: nominal 190.6->187.4; coupon nan% x1 = 0.00,20260910T000226Z,ggfiscal.debt.interest,,A,
