run_id,iso3,year,chain,step,value_lcu_mn,item_source_id,basis,period_basis,period_conversion_method,snapshot_sha256,quality_grade,notes
20260909T180316Z,DEU,1996,interest,B_s1311_d41,44133.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,1996,interest,C_s13_gf01_7,66769.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,1997,interest,A_cg_cash,40135.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,1997,interest,B_s1311_d41,44052.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,1997,interest,C_s13_gf01_7,66801.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,1998,interest,A_cg_cash,41319.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,1998,interest,B_s1311_d41,44937.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,1998,interest,C_s13_gf01_7,67765.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,1999,interest,A_cg_cash,42918.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,1999,interest,B_s1311_d41,42882.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,1999,interest,C_s13_gf01_7,64274.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2000,interest,A_cg_cash,40410.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2000,interest,B_s1311_d41,44287.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2000,interest,C_s13_gf01_7,71481.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2001,interest,A_cg_cash,39147.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2001,interest,B_s1311_d41,42501.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2001,interest,C_s13_gf01_7,70194.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2002,interest,A_cg_cash,39471.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2002,interest,B_s1311_d41,42127.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2002,interest,C_s13_gf01_7,70437.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2003,interest,A_cg_cash,38327.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2003,interest,B_s1311_d41,40040.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2003,interest,C_s13_gf01_7,68178.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2004,interest,A_cg_cash,38702.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2004,interest,B_s1311_d41,39120.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2004,interest,C_s13_gf01_7,67100.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2005,interest,A_cg_cash,38210.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2005,interest,B_s1311_d41,38565.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2005,interest,C_s13_gf01_7,66597.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2006,interest,A_cg_cash,37906.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2006,interest,B_s1311_d41,38998.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2006,interest,C_s13_gf01_7,67296.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2007,interest,A_cg_cash,38448.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2007,interest,B_s1311_d41,40792.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2007,interest,C_s13_gf01_7,68806.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2008,interest,A_cg_cash,39217.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2008,interest,B_s1311_d41,41781.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2008,interest,C_s13_gf01_7,70254.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2009,interest,A_cg_cash,38210.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2009,interest,B_s1311_d41,39470.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2009,interest,C_s13_gf01_7,67894.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2010,interest,A_cg_cash,34011.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2010,interest,B_s1311_d41,37418.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2010,interest,C_s13_gf01_7,66405.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2011,interest,A_cg_cash,35816.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2011,interest,B_s1311_d41,41171.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2011,interest,C_s13_gf01_7,71353.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2012,interest,A_cg_cash,32986.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2012,interest,B_s1311_d41,38059.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2012,interest,C_s13_gf01_7,67907.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2013,interest,A_cg_cash,31757.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2013,interest,B_s1311_d41,28808.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2013,interest,C_s13_gf01_7,55311.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2014,interest,A_cg_cash,26590.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2014,interest,B_s1311_d41,26605.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2014,interest,C_s13_gf01_7,51416.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2015,interest,A_cg_cash,22101.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2015,interest,B_s1311_d41,23752.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2015,interest,C_s13_gf01_7,46629.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2016,interest,A_cg_cash,18592.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2016,interest,B_s1311_d41,20609.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2016,interest,C_s13_gf01_7,41212.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2017,interest,A_cg_cash,18112.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2017,interest,B_s1311_d41,18254.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2017,interest,C_s13_gf01_7,37300.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2018,interest,A_cg_cash,17109.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2018,interest,B_s1311_d41,17154.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2018,interest,C_s13_gf01_7,34282.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2019,interest,A_cg_cash,13049.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2019,interest,B_s1311_d41,15074.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2019,interest,C_s13_gf01_7,30593.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2020,interest,A_cg_cash,5287.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2020,interest,B_s1311_d41,10721.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2020,interest,C_s13_gf01_7,24721.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2021,interest,A_cg_cash,3490.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2021,interest,B_s1311_d41,10555.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2021,interest,C_s13_gf01_7,23515.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2022,interest,A_cg_cash,15894.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2022,interest,B_s1311_d41,16835.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2022,interest,C_s13_gf01_7,29957.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2023,interest,A_cg_cash,39858.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2023,interest,B_s1311_d41,24620.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2023,interest,C_s13_gf01_7,40250.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2024,interest,A_cg_cash,33238.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2024,interest,B_s1311_d41,31644.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2024,interest,C_s13_gf01_7,49280.0,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,DEU,2025,interest,A_cg_cash,29853.0,BMF_DATENPORTAL,cash,CY,,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,A,"Kreditaufnahmebericht 2025 annex 4.5 Insgesamt (Verzinsung, net of interest income; excl. swaps); max |diff| vs Datenportal Zinsen Dec YTD = 0.5 EUR mn"
20260909T180316Z,DEU,2025,interest,B_s1311_d41,33064.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,1270e74f9027cc107a198b7e193b319791d387effc49493a243c83ec39490bd9,A,gov_10a_main S1311 D41PAY
20260909T180316Z,DEU,2025,interest,C_s13_gf01_7,53275.90817840622,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1978,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1978,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1978,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1979,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1979,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1979,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1980,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1980,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1980,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1981,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1981,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1981,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1982,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1982,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1982,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1983,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1983,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1983,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1984,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1984,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1984,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1985,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1985,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1985,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1986,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1986,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1986,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1987,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1987,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1987,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
