iso3,year,step,item,value_lcu_mn,item_type,item_source_id,basis,run_id,source_id,snapshot_sha256,quality_grade,notes
GBR,2000,A_cg_cash_requirement,out_of_register_nilo_lending_asset,-88.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,out_of_register_northern_ireland_cg_debt,-15.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,out_of_register_official_reserves_asset,-7344.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,out_of_register_other_overseas_financing,-114.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,out_of_register_sterling_deposits_asset,-19518.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,out_of_register_tax_instruments,-15.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,official_total,-37576.0,official,ONS_PSF_APPENDIX_S,cash,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash_requirement,residual,0.0,residual,,cash,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,B_s1311_b9,carried_from_previous_step,-37576.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,B_s1311_b9,official_total,-13628.0,official,ONS_PSF_APPENDIX_A,"accrued, net borrowing = -B.9",20260909T175651Z,ggfiscal.debt.chains,,A,
