run_id,iso3,year,instrument_class,sub_type,measure,value_lcu_mn,basis,in_register,source_id,snapshot_sha256,quality_grade,notes
20260909T172142Z,DEU,1995,bill,bubill,stock_year_end,200.398296,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bobl,stock_year_end,113182.870413,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bund_10y,stock_year_end,285116.509336,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bund_15_20y,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bund_30y,stock_year_end,14077.046935,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bund_7y,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,bund_green,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,fixed_bullet,schatz,stock_year_end,33281.407382,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,inflation_linked,bund_bobl_ei,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,mixed,eigenbestand_netto,own_holdings,11529.691947,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Finanzagentur own holdings (net), sign flipped to positive"
20260909T172142Z,DEU,1995,mixed,umlaufvolumen_total,stock_gross_umlauf,505661.798236,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,Umlaufvolumen: securities outstanding incl. the Bund's own holdings
20260909T172142Z,DEU,1995,other,sonstige_bundeswertpapiere,stock_year_end,48254.416716,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,other,wsf_zusatzemission,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,other,wsf_zusatzemission_kredite,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,out_of_register,geldmarkt,stock_year_end,0.0,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,out_of_register,schuldschein,stock_year_end,110557.311825,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1995,out_of_register,sonstige_kredite,stock_year_end,52463.709517,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,bill,bubill,gross_issuance,9832.258407,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,bill,bubill,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,bill,bubill,net_issuance,9832.258407,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,bill,bubill,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,bill,bubill,stock_year_end,10032.656703,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bobl,gross_issuance,23244.672854,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bobl,interest,6938.964197,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bobl,net_issuance,2792.997606000001,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bobl,redemptions,20451.675248,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bobl,stock_year_end,115975.868018,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bund_10y,gross_issuance,27359.223094,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bund_10y,interest,19241.053674,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_10y,net_issuance,16085.237114000001,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bund_10y,redemptions,11273.98598,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_10y,stock_year_end,301201.746449,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bund_15_20y,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bund_15_20y,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_15_20y,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bund_15_20y,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_15_20y,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bund_30y,gross_issuance,-30.664066,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bund_30y,interest,868.607926,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_30y,net_issuance,-30.664066,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bund_30y,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_30y,stock_year_end,14046.382869,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bund_7y,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bund_7y,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_7y,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bund_7y,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_7y,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,bund_green,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,bund_green,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_green,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,bund_green,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,bund_green,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,fixed_bullet,schatz,gross_issuance,9242.763942,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,fixed_bullet,schatz,interest,2294.880262,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,schatz,net_issuance,-4050.824969000001,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,fixed_bullet,schatz,redemptions,13293.588911,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,fixed_bullet,schatz,stock_year_end,29230.582413,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,inflation_linked,bund_bobl_ei,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,inflation_linked,bund_bobl_ei,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,inflation_linked,bund_bobl_ei,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,inflation_linked,bund_bobl_ei,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,inflation_linked,bund_bobl_ei,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,mixed,eigenbestand_netto,own_holdings,11123.014168,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Finanzagentur own holdings (net), sign flipped to positive"
20260909T172142Z,DEU,1996,mixed,umlaufvolumen_total,stock_gross_umlauf,536902.726995,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,Umlaufvolumen: securities outstanding incl. the Bund's own holdings
20260909T172142Z,DEU,1996,other,sonstige_bundeswertpapiere,gross_issuance,25515.744521,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,other,sonstige_bundeswertpapiere,interest,2758.836412,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,other,sonstige_bundeswertpapiere,net_issuance,6865.330413,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,other,sonstige_bundeswertpapiere,redemptions,18650.414108,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,other,sonstige_bundeswertpapiere,stock_year_end,55119.747129,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,other,wsf_zusatzemission,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission_kredite,gross_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission_kredite,interest,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission_kredite,net_issuance,0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,other,wsf_zusatzemission_kredite,redemptions,-0.0,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,other,wsf_zusatzemission_kredite,stock_year_end,0.0,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,out_of_register,geldmarkt,gross_issuance,0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,out_of_register,geldmarkt,interest,-0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,geldmarkt,net_issuance,0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,out_of_register,geldmarkt,redemptions,-0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,geldmarkt,stock_year_end,0.0,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,out_of_register,mitfinanzierung_abwicklungsanstalten_kfw,gross_issuance,0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,narrower Gesamt (Finanzierung Bundeshaushalt und Sondervermögen) minus the wider Gesamt the instrument tree sums to (incl. Mitfinanzierung Abwicklungsanstalten und KfW)
20260909T172142Z,DEU,1996,out_of_register,mitfinanzierung_abwicklungsanstalten_kfw,interest,-0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,narrower Gesamt (Finanzierung Bundeshaushalt und Sondervermögen) minus the wider Gesamt the instrument tree sums to (incl. Mitfinanzierung Abwicklungsanstalten und KfW)
20260909T172142Z,DEU,1996,out_of_register,mitfinanzierung_abwicklungsanstalten_kfw,net_issuance,0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"narrower minus wider Gesamt, gross issuance − redemptions"
20260909T172142Z,DEU,1996,out_of_register,mitfinanzierung_abwicklungsanstalten_kfw,redemptions,-0.0,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,narrower Gesamt (Finanzierung Bundeshaushalt und Sondervermögen) minus the wider Gesamt the instrument tree sums to (incl. Mitfinanzierung Abwicklungsanstalten und KfW)
20260909T172142Z,DEU,1996,out_of_register,schuldschein,gross_issuance,54818.761638,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,out_of_register,schuldschein,interest,6569.669423,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,schuldschein,net_issuance,9922.068813000005,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,out_of_register,schuldschein,redemptions,44896.692825,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,schuldschein,stock_year_end,120479.380639,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1996,out_of_register,sonstige_kredite,gross_issuance,-69.128329,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1996,out_of_register,sonstige_kredite,interest,112.531759,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,sonstige_kredite,net_issuance,-5572.802103,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1996,out_of_register,sonstige_kredite,redemptions,5503.673774,cash,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1996,out_of_register,sonstige_kredite,stock_year_end,46890.907414,nominal,False,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
20260909T172142Z,DEU,1997,bill,bubill,gross_issuance,20316.604291,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December"
20260909T172142Z,DEU,1997,bill,bubill,interest,325.903698,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"Verzinsung: coupons, agio/disagio, Stückzinsen, uplift, net of interest income; sign flipped"
20260909T172142Z,DEU,1997,bill,bubill,net_issuance,226.11188100000072,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,gross_issuance − redemptions (Datenportal); from 2025 not equal to Δstock (agio/disagio spreading)
20260909T172142Z,DEU,1997,bill,bubill,redemptions,20090.49241,cash,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"cash year, year-to-date December; sign flipped"
20260909T172142Z,DEU,1997,bill,bubill,stock_year_end,10258.768584,nominal,True,BMF_DATENPORTAL,078c602ba8637118f6304e0c4083520092bb4ae00e46aea2bd64f81f5d3c9b42,B,"nominal, Kreditbestand (net of Eigenbestand)"
