series_id,iso3,classification,line_code,line_level,line_label,year,native_period,source_period_basis,value_lcu_mn,currency,gdp_lcu_mn,gdp_source_id,pct_gdp,total_lcu_mn,total_source_id,pct_total,series_variant,observation_type,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,interpolation_method,period_conversion_method,coverage_share,coverage_share_year,quality_grade,crosswalk_version,source_id,source_release_date,source_vintage,source_status,scenario_label,concept_flag,imf_value,imf_diff_pct,oecd_rs_value,oecd_rs_diff_pct,is_interpolated,is_period_converted,is_forecast,run_id,notes
FRA_E07_strict,FRA,ESA_EXP,E07,1,Other current expenditure,1982,1982,CY,14389.000000000004,EUR,579250.8,EUROSTAT_NAMA10_GDP,2.484071,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,38423.10000000001,EC_AMECO,0.8872240720187445,,,,1.0,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UUOG: Other current expenditure (D.29 + D.5 + (D.4 - D.41) + D.7 + D.8), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA_E07_strict,FRA,ESA_EXP,E07,1,Other current expenditure,1981,1981,CY,11801.000000000004,EUR,504709.6,EUROSTAT_NAMA10_GDP,2.338176,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,38423.10000000001,EC_AMECO,0.820140385016332,,,,1.0,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UUOG: Other current expenditure (D.29 + D.5 + (D.4 - D.41) + D.7 + D.8), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA_E07_strict,FRA,ESA_EXP,E07,1,Other current expenditure,1980,1980,CY,9422.000000000004,EUR,447415.7,EUROSTAT_NAMA10_GDP,2.105872,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,38423.10000000001,EC_AMECO,0.7984069146682485,,,,1.0,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UUOG: Other current expenditure (D.29 + D.5 + (D.4 - D.41) + D.7 + D.8), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA_E07_strict,FRA,ESA_EXP,E07,1,Other current expenditure,1979,1979,CY,8671.000000000002,EUR,394490.6,EUROSTAT_NAMA10_GDP,2.198024,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,38423.10000000001,EC_AMECO,0.920292931437062,,,,1.0,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UUOG: Other current expenditure (D.29 + D.5 + (D.4 - D.41) + D.7 + D.8), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA_E07_strict,FRA,ESA_EXP,E07,1,Other current expenditure,1978,1978,CY,7402.000000000003,EUR,345186.4,EUROSTAT_NAMA10_GDP,2.144349,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,38423.10000000001,EC_AMECO,0.8536500980279093,,,,1.0,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UUOG: Other current expenditure (D.29 + D.5 + (D.4 - D.41) + D.7 + D.8), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1994,1994,CY,54807.19257170374,EUR,1172960.4,EUROSTAT_NAMA10_GDP,4.672553,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9376171666071393,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1993,1993,CY,54260.844861194775,EUR,1134838.6,EUROSTAT_NAMA10_GDP,4.781371,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9900314596520488,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1992,1992,CY,55479.22102930697,EUR,1121458.1,EUROSTAT_NAMA10_GDP,4.947061,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,1.0224540581929555,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1991,1991,CY,54001.173896123975,EUR,1082833.0,EUROSTAT_NAMA10_GDP,4.987027,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.973358545672402,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1990,1990,CY,50496.65455152843,EUR,1043974.8,EUROSTAT_NAMA10_GDP,4.836961,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9351029044046931,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
